Adjusted_savings:_energy_depletion_(%_of_GNI);Age_dependency_ratio_(%_of_working-age_population);Agriculture,_forestry,_and_fishing,_value_added_(%_of_GDP);GDP_deflator_(base_year_varies_by_country);GDP_per_capita_(constant_2010_US$);GDP_per_capita_(current_US$);General_government_final_consumption_expenditure_(%_of_GDP);GNI_(current_US$);Gross_fixed_capital_formation_(%_of_GDP);Inflation,_GDP_deflator_(annual_%);Premiums_per_capita_(USD)_-_Total
0.47976902;0.664669614;0.375194754;0.015573027;0.123198602;0.110594786;0.381644313;0.080871672;0.4111677;0.230390846;0.019512195
0.083108772;0.614003398;0.465086842;0.032310784;0.065910563;0.057761332;0.369439116;0.635542878;0.844482569;0.17252345;0.056585366
0.23217418;0.561976571;0.365541914;0.034723088;0.152839242;0.144315664;0.301920816;0.305366356;0.770503264;0.147482502;0.064390244
0;0.915472448;0.711606813;0.036547171;0.0459356;0.038490269;0.467000197;0.014758328;0.501836055;0.213223524;0.023414634
0.281717793;0.607346779;0.083550782;0.030580579;0.442910548;0.404198311;0.392523817;0.408592923;0.548180123;0.115420323;0.19902439
0.541836676;0.981412332;0.601505783;0.03547028;0.109258128;0.098543703;0.285705203;0.134530312;0.385807435;0.193164006;0.008780488
0;0.620253331;0.087359148;0.040167096;0.41317487;0.370718156;0.395423519;0.011526236;0.766340734;0.115440204;0.277073171
0;0.675693477;0.382117918;0.028728855;0.209568991;0.211118343;0.335315162;0.011454443;0.515542815;0.100660846;0.04097561
0.056915535;0.628150793;0.192076133;0.037623035;0.250488436;0.232507385;0.345371576;0.055950719;0.574627389;0.133256517;0.087804878
0.51948931;0.438308183;0.085235187;0.023759228;0.519897753;0.566919266;0.587448777;0.698326223;0.524744208;0.483185402;0.153170732
0.938128011;0.515351748;0.058742674;0.037328451;0.96050655;0.940669267;0.646241618;0.239485874;0.556125301;0.306767788;0.15902439
0.138947996;0.583605786;0.061827876;0.034421404;0.348368809;0.317208156;0.661997737;0.142712089;0.470470322;0.12903792;0.980487805
0.101906093;0.523078855;0.507689902;0.033403321;0.199849885;0.168265606;0.361452112;0.004300952;0.651909041;0.020592095;0.027317073
0.141340193;0.627021687;0.156410964;0.121158154;0.497676852;0.518256639;0.554783449;0.187189046;0.390267285;0.440808939;0.304390244
0.088382544;0.501352644;0.112763936;0.037778577;0.5488911;0.490026124;0.61759833;0.845392805;0.509856049;0.156909834;0.389268293
0.363691585;0.549016347;0.151025959;0.030271169;0.322993062;0.3189028;0.449130381;0.125488258;0.519909503;0.071443532;0.188292683
0;0.50387759;0.138802393;0.026680317;0.411053152;0.399111213;0.559603218;0.016091005;0.492927302;0.093508353;0.195121951
0.253359591;0.950269554;0.600303032;0.021037397;0.057181464;0.049251033;0.410663671;0.009118607;0.315138701;0.06232132;0.018536585
0.423097115;0.637109332;0.233799362;0.044139272;0.23936431;0.225088563;0.444524692;0.03047376;0.663603331;0.098478865;0.111219512
0.41711467;0.670904831;0.304957123;0.018607101;0.123182638;0.12794076;0.372560749;0.095888537;0.361613973;0.384865448;0.019512195
0.074841408;0.603985219;0.455710521;0.034874446;0.068656181;0.057197956;0.356087156;0.635247444;0.822911598;0.156736146;0.050731707
0.194514047;0.557552934;0.361800198;0.036026551;0.15987976;0.146348344;0.308257119;0.313709567;0.805258077;0.074154253;0.065365854
0;0.903405352;0.707964068;0.039975215;0.046769623;0.045035962;0.461877478;0.017651276;0.520534162;0.185288518;0.028292683
0.269041342;0.599988549;0.085862786;0.031823963;0.452863367;0.405715786;0.398178189;0.414273003;0.562122725;0.080318465;0.208780488
0.446875331;0.984169568;0.591367773;0.038998735;0.110867338;0.107901487;0.274240722;0.152501521;0.349747839;0.196505966;0.008780488
0;0.617437303;0.082449686;0.042647812;0.445859907;0.424751284;0.361812395;0.013256356;0.87296446;0.12200074;0.294634146
0;0.663747034;0.280570553;0.030107344;0.205248828;0.205404187;0.390802862;0.011202233;0.480798053;0.094785311;0.044878049
0.047057267;0.621114127;0.181934782;0.038075484;0.263682932;0.258638675;0.362331634;0.06348887;0.616367238;0.023755905;0.099512195
0.471608872;0.447283363;0.079156617;0.025875669;0.539909427;0.610882494;0.598838337;0.75287609;0.530639231;0.175966347;0.176585366
0.928684075;0.494542748;0.056251638;0.038827381;0.981669393;1;0.665619947;0.262712651;0.548328657;0.079322632;0.175609756
0.105019219;0.582485058;0.05868992;0.036239808;0.35049286;0.297170788;0.675252467;0.135608999;0.473211905;0.104356054;1
0.094206653;0.514443848;0.529288042;0.033499774;0.202222511;0.174818984;0.367473822;0.004570975;0.641840694;0.00570401;0.027317073
0.129794069;0.626054992;0.16374692;0.150174076;0.503975874;0.518161185;0.560142826;0.18952122;0.400898825;0.473085408;0.340487805
0.082223791;0.495576902;0.121923302;0.040613685;0.560466716;0.487265043;0.629675493;0.857621682;0.514660312;0.148244945;0.388292683
0.350327022;0.541436017;0.145886728;0.030848645;0.336509746;0.325561615;0.469856174;0.129676745;0.525156233;0.037684307;0.211707317
0;0.500023971;0.129401873;0.027905;0.416500798;0.425616401;0.570939949;0.017266689;0.48767914;0.090675203;0.215609756
0.204035061;0.941814403;0.56752547;0.021817986;0.060741412;0.056088339;0.408707852;0.01050262;0.418269358;0.073296988;0.021463415
0.364751333;0.628919876;0.237233147;0.045505404;0.247472219;0.239915493;0.46679202;0.032979216;0.67811807;0.061139707;0.129756098
0.39008733;0.679631978;0.304999983;0.020228277;0.1230521;0.129246911;0.37836927;0.098839716;0.31962391;0.172110481;0.020487805
0.064159132;0.593379992;0.463908703;0.037031955;0.072181727;0.057424866;0.343132125;0.64489127;0.770216572;0.122208418;0.049756098
0.167414705;0.553492421;0.361332863;0.037815626;0.166517053;0.143558247;0.317220464;0.311349256;0.786705219;0.098098347;0.062439024
0;0.888789188;0.715359798;0.042041432;0.048239182;0.047948206;0.471264705;0.019166931;0.506256207;0.102103559;0.032195122
0.238993283;0.593725245;0.084912124;0.032310784;0.452996748;0.424867402;0.406332352;0.435192578;0.523041376;0.030218357;0.234146341
0.329016047;0.985274729;0.561573824;0.040934923;0.115139857;0.117318813;0.238479568;0.170044702;0.34870449;0.098073762;0.013658537
0;0.614464294;0.079656903;0.044995221;0.468587473;0.470973618;0.357049929;0.015015317;0.966928138;0.108729577;0.316097561
0;0.651723459;0.356692981;0.031413304;0.219239771;0.235187354;0.376614576;0.013051798;0.46901026;0.085686606;0.053658537
0.041767806;0.614611509;0.18039484;0.038478032;0.276610206;0.267662;0.383319813;0.067109349;0.622674288;0.020884645;0.110243902
0.423527029;0.45921796;0.080984547;0.02725229;0.548218438;0.632819541;0.622437731;0.778283455;0.539966829;0.105094211;0.191219512
0.850189942;0.477038829;0.058360655;0.03835511;0.978070071;0.984214719;0.748173103;0.267371372;0.582286433;-0.024027516;0.209756098
0.089978294;0.581248016;0.056749672;0.038470462;0.353486352;0.270671576;0.685752978;0.12563492;0.501420953;0.121591169;0.936585366
0.108775587;0.509083543;0.540784769;0.03401898;0.206237489;0.181377919;0.381683512;0.004695458;0.594565492;0.030616357;0.037073171
0.115807634;0.625164978;0.181595793;0.210668656;0.485940692;0.488630674;0.564930201;0.181026072;0.393280359;0.795751241;0.306341463
0.082010985;0.490588671;0.117018825;0.043800523;0.558491165;0.479828024;0.638377097;0.84769649;0.489092266;0.155004181;0.420487805
0.302444942;0.534734722;0.14735412;0.031538307;0.348113932;0.321441604;0.474736509;0.130057293;0.557940669;0.044162761;0.19804878
0;0.49731026;0.132229754;0.029637041;0.426462285;0.429699758;0.566977546;0.017539457;0.488278155;0.122611725;0.23804878
0.151616977;0.932784558;0.569495189;0.02267093;0.064448565;0.061855848;0.411002121;0.012117801;0.46463319;0.077225679;0.021463415
0.335008536;0.62187972;0.246895383;0.046884537;0.252914066;0.252622186;0.476483157;0.035235134;0.669770191;0.059868615;0.137560976
0.317934102;0.687800918;0.306713888;0.022503477;0.123811148;0.133877803;0.394946274;0.104926018;0.306296901;0.222185971;0.021463415
0.051100401;0.583305021;0.454264763;0.03826577;0.07664738;0.062347903;0.347988116;0.708698084;0.740300403;0.065815644;0.050731707
0.151527703;0.548927012;0.360793323;0.039873997;0.172576729;0.138317721;0.314131015;0.302801704;0.800264863;0.107524662;0.062439024
0;0.87334084;0.742618137;0.045433455;0.049539144;0.052124187;0.462959809;0.021306385;0.563087773;0.159381197;0.037073171
0.196845499;0.587896703;0.084731027;0.033745292;0.459991177;0.432938057;0.406451494;0.451262103;0.516775259;0.087702369;0.233170732
0.25520629;0.984236782;0.540787503;0.042843564;0.119185845;0.122763217;0.21545783;0.185854316;0.371218678;0.092105617;0.009756098
0;0.611726758;0.077096541;0.04688407;0.484016349;0.506902998;0.334673939;0.016026406;1;0.082925253;0.335609756
0;0.641594551;0.327297143;0.032310784;0.227740047;0.242371042;0.38491679;0.013687546;0.486740281;0.056437407;0.058536585
0.038782123;0.610613623;0.18407229;0.039413987;0.280221788;0.264339351;0.413354972;0.067421666;0.60396311;0.048050527;0.116097561
0.409005447;0.47261139;0.090912971;0.029293506;0.542488144;0.558385001;0.600841215;0.700348542;0.52709523;0.147959129;0.173658537
0.759872052;0.462541874;0.060245368;0.03748445;0.985444394;0.969125268;0.868580338;0.271826453;0.619761733;-0.044841621;0.247804878
0.066491433;0.580749212;0.058831378;0.04060442;0.354358255;0.254852711;0.69310869;0.120122605;0.501840571;0.109575739;0.901463415
0.052317978;0.506589244;0.535105648;0.034210833;0.211428184;0.15658626;0.370312479;0.004052033;0.600836425;0.011140464;0.03804878
0.043747051;0.623956781;0.139501538;0.266664367;0.493859894;0.546239812;0.603209219;0.204920743;0.38306171;0.525062091;0.375609756
0.048537312;0.486544984;0.116843584;0.047114547;0.534188561;0.349157835;0.65915128;0.621924756;0.438954901;0.149462488;0.327804878
0.162062667;0.528779328;0.161785782;0.032310784;0.35423337;0.244651141;0.493663618;0.101759945;0.575273407;0.04838412;0.16097561
0;0.495765257;0.12847558;0.030809249;0.43725768;0.461216987;0.5652757;0.019001679;0.467333742;0.078131464;0.214634146
0.04131433;0.92331531;0.496744655;0.032310784;0.068400547;0.078140421;0.291380136;0.015759103;0.582262422;0.839956708;0.019512195
0.124266726;0.616435949;0.255777906;0.045716634;0.249101047;0.24261557;0.480928193;0.034313241;0.654133586;-0.049207712;0.022439024
0.153347634;0.693748924;0.308238531;0.024738273;0.126403427;0.141142007;0.391950846;0.11383583;0.336055966;0.196175146;0.134634146
0.024711341;0.574353039;0.4375618;0.039138072;0.081856917;0.063604451;0.347569295;0.731263651;0.707147292;0.045031064;0.053658537
0.087984609;0.543683412;0.365010507;0.041461078;0.17871194;0.131981764;0.324942694;0.292725981;0.807529622;0.078625854;0.064390244
0;0.857801859;0.816781857;0.04998815;0.051083178;0.052959291;0.469533034;0.022226206;0.531979267;0.198033835;0.036097561
0.081925873;0.582185685;0.086349696;0.034702;0.469278568;0.380953778;0.410525485;0.40150953;0.552038959;0.056004393;0.207804878
0.096377937;0.980957146;0.558145471;0.04407046;0.119150945;0.10646183;0.197815645;0.166708051;0.364909489;0.056568942;0.007804878
0;0.609416447;0.075368546;0.048046218;0.503102055;0.539951583;0.342809413;0.01781076;0.970479024;0.048965689;0.333658537
0;0.634204288;0.264389381;0.032829012;0.23134698;0.214461313;0.393393447;0.012257219;0.47744553;0.03168326;0.054634146
0.015115144;0.609639561;0.190602686;0.040474429;0.285723507;0.246759582;0.432135556;0.064470135;0.568229441;0.053148645;0.11804878
0.288737603;0.486472089;0.104777379;0.031417208;0.530640808;0.368925703;0.592110824;0.466269471;0.507267873;0.143211539;0.113170732
0.460484418;0.450814996;0.07086114;0.031146382;1;0.817154657;1;0.236189317;0.734693179;-0.334011607;0.287804878
0.04960433;0.581150619;0.05650606;0.042703918;0.353135782;0.227171757;0.681733712;0.108941114;0.499873578;0.102140487;0.79902439
0.047046373;0.507641686;0.5369926;0.033994469;0.218786132;0.163370335;0.375599478;0.004239604;0.599716165;-0.012493299;0.04195122
0.033152881;0.623941948;0.169472523;0.376315101;0.478500536;0.50667264;0.588417553;0.191799935;0.351255074;0.812273681;0.32
0.036824898;0.484647736;0.132323621;0.050932524;0.512450234;0.345041756;0.679230973;0.618161483;0.382066995;0.160078886;0.344390244
0.115697167;0.522933652;0.178720343;0.033974251;0.356715443;0.232564986;0.484653163;0.098394806;0.544629834;0.101700377;0.15804878
0;0.49537701;0.132945889;0.03141273;0.450848991;0.475812554;0.556891246;0.019824073;0.46328813;0.038693509;0.24195122
0.03833393;0.917376925;0.534027491;0.031635371;0.071475277;0.079758089;0.317201852;0.016490742;0.529676748;-0.041293074;0.021463415
0.09624351;0.61133195;0.257513741;0.046586003;0.241882052;0.240064511;0.486799887;0.034511413;0.617644496;0.037565197;0.125853659
0.108496247;0.704853303;0.318390142;0.026283342;0.129098367;0.139436252;0.380851876;0.11534958;0.35610885;0.12337705;0.021463415
0.019921463;0.565952911;0.442682645;0.040405353;0.08765421;0.0686334;0.343578338;0.790617845;0.693741632;0.063963071;0.060487805
0.068930479;0.541777755;0.364634611;0.042472283;0.185429431;0.141137399;0.317556763;0.317256187;0.801765881;0.048178592;0.074146341
0;0.841675046;0.840585985;0.052762926;0.052792721;0.055876813;0.431248742;0.023978881;0.433894837;0.109652041;0.03804878
0.061515311;0.577488556;0.090530419;0.036647143;0.475862644;0.346405222;0.400300578;0.369145385;0.561183086;0.11072685;0.192195122
0.07673547;0.980405622;0.567646768;0.048276399;0.11418427;0.08620017;0.179455203;0.139259022;0.362393762;0.188525995;0.006829268
0;0.607573407;0.070345982;0.049008156;0.519051572;0.568222451;0.365671675;0.01891165;0.943847478;0.039549727;0.328780488
0;0.627817088;0.298697759;0.034186411;0.23804877;0.210929053;0.37872234;0.01218422;0.469565753;0.081678085;0.053658537
0.008255598;0.589889031;0.187610418;0.041721398;0.292646315;0.245804717;0.438738636;0.064692766;0.52782769;0.060859865;0.105365854
0.239697669;0.503757543;0.103887696;0.032310784;0.53069519;0.344835829;0.615459116;0.436571272;0.538517087;0.056184875;0.11804878
0.390086028;0.446160211;0.072653215;0.030197534;0.993962304;0.787477312;0.86080552;0.232359924;0.642961365;-0.060178974;0.273170732
0.059541777;0.581537883;0.060166441;0.04578131;0.349364656;0.208866534;0.692985549;0.101350558;0.477955567;0.14235442;0.709268293
0.041345778;0.508053891;0.5145976;0.034487768;0.227313782;0.179491849;0.383234555;0.004591099;0.604848102;0.028665391;0.045853659
0.044238102;0.623320087;0.141528762;0.474181034;0.486910892;0.57888101;0.589827913;0.220607962;0.3731547;0.513730933;0.363902439
0.059179337;0.483230267;0.124457768;0.052802453;0.515055213;0.393313247;0.671985391;0.712183507;0.358309131;0.072524659;0.390243902
0.167145482;0.517517542;0.172856736;0.035718399;0.356132537;0.252606847;0.495963779;0.107687627;0.534616518;0.101412;0.175609756
0;0.495651292;0.127140966;0.032310784;0.464791795;0.484303884;0.545209123;0.020171463;0.447370263;0.05647449;0.262439024
0.060957089;0.910209873;0.506896923;0.031054039;0.074805239;0.083626202;0.338802997;0.017603663;0.495217841;-0.036300047;0.022439024
0.145597706;0.607122693;0.252380307;0.047492752;0.243270245;0.246141701;0.48565212;0.03586645;0.625236271;0.038449219;0.11902439
0.198192804;0.709956181;0.310706333;0.032310784;0.131713358;0.096828115;0.336368207;0.081302514;0.364765521;0.453010484;0.015609756
0.025190372;0.559296689;0.447945201;0.042009145;0.092620506;0.078462139;0.358864924;0.922459;0.693480204;0.078408861;0.069268293
0.085597248;0.537847536;0.355920504;0.044295481;0.192552141;0.152021808;0.303983709;0.345882734;0.791500873;0.084797715;0.07902439
0;0.82560083;0.942273803;0.058536207;0.054041187;0.062286901;0.430094378;0.027242018;0.449937227;0.216147227;0.03902439
0.087850065;0.572415674;0.091466693;0.039107158;0.480295097;0.367928855;0.387174882;0.397014705;0.543707204;0.132603039;0.2
0.168365852;0.976876174;0.563953059;0.053644213;0.112141722;0.077982746;0.146760115;0.128110943;0.362163932;0.219643499;0.005853659
0;0.605440777;0.064514503;0.049855579;0.538771833;0.600009554;0.380614482;0.020554803;0.968086562;0.034157642;0.342439024
0;0.624102706;0.284775324;0.034924568;0.246258949;0.224962744;0.370212932;0.013261955;0.472337468;0.042653096;0.056585366
0.013375382;0.57736246;0.183409831;0.043229901;0.295072723;0.265830035;0.440357994;0.070798412;0.507170614;0.071423841;0.107317073
0.302522535;0.520898457;0.096134834;0.034039351;0.53976684;0.424675237;0.60715639;0.538868978;0.540999275;0.105680436;0.146341463
0.464441939;0.442578578;0.068401646;0.032482229;0.966987882;0.82406886;0.814428524;0.245943579;0.602578727;0.149455686;0.248780488
0.068252103;0.582411678;0.063877481;0.048192822;0.349321528;0.242892415;0.693219507;0.119253887;0.461811567;0.104053553;0.782439024
0.055296097;0.509476776;0.498874324;0.034956595;0.237152822;0.209335426;0.376409449;0.005321279;0.587874788;0.026853643;0.052682927
0.087216438;0.622298214;0.143283113;0.663911133;0.469625111;0.460849367;0.545952802;0.175504613;0.360792443;0.790401723;0.266341463
0.09968399;0.482488679;0.119583103;0.055175149;0.520148903;0.362525334;0.663092527;0.655456569;0.371547936;0.088765436;0.336585366
0.237302012;0.512754149;0.168421365;0.037372368;0.359739647;0.266585701;0.513989625;0.114517439;0.522436093;0.091472634;0.181463415
0;0.496737715;0.117733529;0.033155474;0.469653418;0.493930117;0.540095694;0.020754281;0.442888489;0.051642309;0.262439024
0.081485594;0.902466168;0.555891368;0.031251184;0.077944531;0.09166881;0.341326269;0.019628511;0.486344458;0.012540729;0.025365854
0.208904911;0.603757485;0.242100622;0.048356585;0.242094206;0.249407143;0.490488256;0.036835404;0.629621731;0.035930093;0.12195122
0.290834811;0.71189956;0.303664981;0.039233765;0.135920836;0.100505672;0.278358899;0.085617265;0.3999389;0.423254422;0.015609756
0.03337765;0.553575002;0.432033593;0.043579133;0.09765265;0.07910579;0.359576304;0.939826327;0.718368259;0.073825801;0.070243902
0.123761542;0.533246329;0.346502608;0.045986826;0.200230783;0.154251346;0.300672782;0.35565036;0.794647574;0.075427298;0.07804878
0.000170625;0.809371102;0.922454124;0.05995423;0.056146127;0.067660765;0.436465196;0.030362701;0.425042931;0.047853572;0.04
0.119071398;0.567341518;0.091269747;0.041039566;0.485339692;0.383721556;0.385651512;0.418310607;0.542484843;0.097610903;0.215609756
0.257193342;0.971075579;0.573616294;0.059131203;0.111379467;0.080328415;0.186789273;0.133250448;0.468058712;0.202053855;0.006829268
0;0.603258964;0.060789641;0.050232722;0.54878941;0.615789043;0.388845322;0.021237004;0.951759685;0.014943372;0.366829268
0;0.622081758;0.277361786;0.035609176;0.250897561;0.229079216;0.383963185;0.01367342;0.490957618;0.038722812;0.059512195
0.017173346;0.569842464;0.185688303;0.044210036;0.301558269;0.275626015;0.435908185;0.074370355;0.514991244;0.044787559;0.12
0.463114721;0.537650223;0.091823276;0.03744258;0.554964114;0.44713727;0.590277619;0.568690276;0.508324827;0.197499361;0.15804878
0.592434039;0.440198829;0.06017696;0.036220435;0.972845153;0.924472567;0.820508403;0.279337875;0.516333565;0.227338623;0.246829268
0.077153887;0.583136375;0.058866895;0.050080313;0.347302269;0.252444388;0.709325641;0.125436205;0.447603704;0.077367462;0.825365854
0.047856394;0.513852916;0.499481635;0.035123434;0.243342246;0.212166544;0.383900125;0.005305467;0.553925752;0.009428147;0.053658537
0.092076409;0.62121454;0.164706709;1;0.455274049;0.392665112;0.525639143;0.150393385;0.333331643;1;0.203902439
0.099543361;0.482577671;0.11907895;0.057536924;0.523539512;0.352465063;0.669180777;0.64274937;0.376853558;0.084557249;0.342439024
0.220050632;0.508744086;0.172928289;0.038871269;0.366536116;0.254519125;0.525192648;0.111244799;0.526622546;0.079227894;0.178536585
0;0.498706515;0.112267971;0.033888403;0.475261046;0.501897712;0.5621064;0.021176964;0.40830899;0.043667952;0.276097561
0.069036933;0.894900523;0.559209383;0.03131384;0.08071755;0.090174627;0.337068145;0.020038759;0.519473279;0.003960529;0.025365854
0.196476917;0.600937061;0.238076869;0.048596168;0.238091784;0.246499079;0.480435637;0.036957447;0.612562505;0.009787137;0.12195122
0.214704924;0.714375902;0.298903025;0.044578411;0.140667256;0.119598316;0.255320658;0.102723625;0.442913108;0.26910068;0.018536585
0.025111486;0.547681435;0.451168;0.045133165;0.100575066;0.083219164;0.374223849;1;0.707610077;0.070442918;0.075121951
0.096889844;0.529774038;0.343911052;0.046722062;0.207982606;0.163811865;0.293621788;0.381627492;0.796090691;0.031582715;0.08195122
0.000735717;0.792778234;0.923835445;0.06232905;0.057829422;0.071960694;0.435045198;0.032912118;0.412322911;0.078246827;0.04097561
0.094839976;0.562820061;0.091663758;0.042667493;0.479809881;0.394002165;0.378567103;0.433434039;0.508634078;0.078358838;0.233170732
0.215675885;0.963943318;0.592621316;0.065271848;0.110956501;0.088333616;0.18571182;0.152447358;0.606048112;0.205141294;0.007804878
0;0.601300718;0.058578586;0.050147083;0.556206779;0.623047951;0.398369182;0.021906327;0.925856781;-0.003367777;0.36
0;0.620175719;0.270521816;0.036681686;0.246747538;0.21316147;0.398355889;0.012933838;0.460674585;0.059497044;0.057560976
0.015090576;0.563986215;0.182501406;0.045087548;0.303263504;0.278391816;0.441256596;0.076900892;0.515520878;0.039209207;0.126829268
0.423011564;0.553969095;0.094564013;0.038597374;0.566500771;0.455467855;0.612247828;0.57466579;0.520127956;0.060924879;0.152195122
0.472979981;0.438509116;0.060417459;0.036396605;0.959954642;0.916659912;0.794863776;0.281670752;0.543782961;0.009608039;0.268292683
0.059241697;0.582776889;0.050981692;0.052094152;0.343283709;0.237739492;0.709775405;0.120116275;0.44052598;0.079435336;0.783414634
