Adjusted_savings:_energy_depletion_(%_of_GNI);Age_dependency_ratio_(%_of_working-age_population);Agriculture,_forestry,_and_fishing,_value_added_(%_of_GDP);GDP_deflator_(base_year_varies_by_country);GDP_per_capita_(constant_2010_US$);GDP_per_capita_(current_US$);General_government_final_consumption_expenditure_(%_of_GDP);GNI_(current_US$);Gross_fixed_capital_formation_(%_of_GDP);Inflation,_GDP_deflator_(annual_%);Premiums_per_capita_(USD)_-_Total
0.196845499;0.718456952;0.137879128;0.033745292;0.459991177;0.432938057;0.406451494;0.451262103;0.516775259;0.087702369;0.554524362
0;0.747579191;0.125455861;0.04688407;0.484016349;0.506902998;0.334673939;0.016026406;1;0.082925253;0.798143852
0;0.784080032;0.532596461;0.032310784;0.227740047;0.242371042;0.38491679;0.013687546;0.486740281;0.056437407;0.139211137
0.038782123;0.746218851;0.299532862;0.039413987;0.280221788;0.264339351;0.413354972;0.067421666;0.60396311;0.048050527;0.276102088
0.409005447;0.577569047;0.147938739;0.029293506;0.542488144;0.558385001;0.600841215;0.700348542;0.52709523;0.147959129;0.412993039
0.759872052;0.565263291;0.098034678;0.03748445;0.985444394;0.969125268;0.868580338;0.271826453;0.619761733;-0.044841621;0.589327146
0.052317978;0.619092711;0.870754237;0.034210833;0.211428184;0.15658626;0.370312479;0.004052033;0.600836425;0.011140464;0.090487239
0.043747051;0.762525261;0.227004809;0.266664367;0.493859894;0.546239812;0.603209219;0.204920743;0.38306171;0.525062091;0.893271462
0.048537312;0.594597017;0.190134502;0.047114547;0.534188561;0.349157835;0.65915128;0.621924756;0.438954901;0.149462488;0.779582367
0.162062667;0.646210776;0.263266993;0.032310784;0.35423337;0.244651141;0.493663618;0.101759945;0.575273407;0.04838412;0.382830626
0;0.60586493;0.209062745;0.030809249;0.43725768;0.461216987;0.5652757;0.019001679;0.467333742;0.078131464;0.510440835
0.124266726;0.753334201;0.416216304;0.045716634;0.249101047;0.24261557;0.480928193;0.034313241;0.654133586;-0.049207712;0.053364269
0.024711341;0.701905507;0.712025359;0.039138072;0.081856917;0.063604451;0.347569295;0.731263651;0.707147292;0.045031064;0.127610209
0.087984609;0.664424762;0.593965783;0.041461078;0.17871194;0.131981764;0.324942694;0.292725981;0.807529622;0.078625854;0.153132251
0.081925873;0.711477629;0.140513119;0.034702;0.469278568;0.380953778;0.410525485;0.40150953;0.552038959;0.056004393;0.494199536
0;0.744755806;0.122643969;0.048046218;0.503102055;0.539951583;0.342809413;0.01781076;0.970479024;0.048965689;0.79350348
0;0.775048537;0.430229384;0.032829012;0.23134698;0.214461313;0.393393447;0.012257219;0.47744553;0.03168326;0.129930394
0.015115144;0.745028469;0.310159493;0.040474429;0.285723507;0.246759582;0.432135556;0.064470135;0.568229441;0.053148645;0.280742459
0.288737603;0.594507934;0.17049969;0.031417208;0.530640808;0.368925703;0.592110824;0.466269471;0.507267873;0.143211539;0.269141531
0.460484418;0.550932105;0.115309263;0.031146382;1;0.817154657;1;0.236189317;0.734693179;-0.334011607;0.684454756
0.047046373;0.62037888;0.873824793;0.033994469;0.218786132;0.163370335;0.375599478;0.004239604;0.599716165;-0.012493299;0.099767981
0.033152881;0.762507133;0.275775294;0.376315101;0.478500536;0.50667264;0.588417553;0.191799935;0.351255074;0.812273681;0.761020882
0.036824898;0.592278429;0.215324495;0.050932524;0.512450234;0.345041756;0.679230973;0.618161483;0.382066995;0.160078886;0.819025522
0.115697167;0.63906689;0.290823871;0.033974251;0.356715443;0.232564986;0.484653163;0.098394806;0.544629834;0.101700377;0.37587007
0;0.605390462;0.216337085;0.03141273;0.450848991;0.475812554;0.556891246;0.019824073;0.46328813;0.038693509;0.575406032
0.09624351;0.747096704;0.419040954;0.046586003;0.241882052;0.240064511;0.486799887;0.034511413;0.617644496;0.037565197;0.299303944
0.019921463;0.691639876;0.720358288;0.040405353;0.08765421;0.0686334;0.343578338;0.790617845;0.693741632;0.063963071;0.143851508
0.068930479;0.662095897;0.593354104;0.042472283;0.185429431;0.141137399;0.317556763;0.317256187;0.801765881;0.048178592;0.176334107
0.061515311;0.705737361;0.147316228;0.036647143;0.475862644;0.346405222;0.400300578;0.369145385;0.561183086;0.11072685;0.457076566
0;0.742503464;0.114470968;0.049008156;0.519051572;0.568222451;0.365671675;0.01891165;0.943847478;0.039549727;0.781902552
0;0.767242866;0.486057922;0.034186411;0.23804877;0.210929053;0.37872234;0.01218422;0.469565753;0.081678085;0.127610209
0.008255598;0.720891737;0.305290305;0.041721398;0.292646315;0.245804717;0.438738636;0.064692766;0.52782769;0.060859865;0.250580046
0.239697669;0.615632146;0.169051947;0.032310784;0.53069519;0.344835829;0.615459116;0.436571272;0.538517087;0.056184875;0.280742459
0.390086028;0.545243584;0.11822543;0.030197534;0.993962304;0.787477312;0.86080552;0.232359924;0.642961365;-0.060178974;0.649651972
0.041345778;0.620882628;0.837382379;0.034487768;0.227313782;0.179491849;0.383234555;0.004591099;0.604848102;0.028665391;0.109048724
0.044238102;0.76174717;0.230303622;0.474181034;0.486910892;0.57888101;0.589827913;0.220607962;0.3731547;0.513730933;0.865429234
0.059179337;0.590546167;0.202524734;0.052802453;0.515055213;0.393313247;0.671985391;0.712183507;0.358309131;0.072524659;0.928074246
0.167145482;0.632447969;0.281282278;0.035718399;0.356132537;0.252606847;0.495963779;0.107687627;0.534616518;0.101412;0.417633411
0;0.605725656;0.206890986;0.032310784;0.464791795;0.484303884;0.545209123;0.020171463;0.447370263;0.05647449;0.62412993
0.145597706;0.741952654;0.410687539;0.047492752;0.243270245;0.246141701;0.48565212;0.03586645;0.625236271;0.038449219;0.283062645
0.025190372;0.683505439;0.728921818;0.042009145;0.092620506;0.078462139;0.358864924;0.922459;0.693480204;0.078408861;0.164733179
0.085597248;0.657292854;0.579174015;0.044295481;0.192552141;0.152021808;0.303983709;0.345882734;0.791500873;0.084797715;0.187935035
0.087850065;0.699537892;0.148839787;0.039107158;0.480295097;0.367928855;0.387174882;0.397014705;0.543707204;0.132603039;0.475638051
0;0.739897218;0.104981656;0.049855579;0.538771833;0.600009554;0.380614482;0.020554803;0.968086562;0.034157642;0.814385151
0;0.762703593;0.463402547;0.034924568;0.246258949;0.224962744;0.370212932;0.013261955;0.472337468;0.042653096;0.134570766
0.013375382;0.705583261;0.298454871;0.043229901;0.295072723;0.265830035;0.440357994;0.070798412;0.507170614;0.071423841;0.255220418
0.302522535;0.636579719;0.15643605;0.034039351;0.53976684;0.424675237;0.60715639;0.538868978;0.540999275;0.105680436;0.348027842
0.464441939;0.540866541;0.111307035;0.032482229;0.966987882;0.82406886;0.814428524;0.245943579;0.602578727;0.149455686;0.591647332
0.055296097;0.622621508;0.811796572;0.034956595;0.237152822;0.209335426;0.376409449;0.005321279;0.587874788;0.026853643;0.125290023
0.087216438;0.76049836;0.233158402;0.663911133;0.469625111;0.460849367;0.545952802;0.175504613;0.360792443;0.790401723;0.633410673
0.09968399;0.589639888;0.194592403;0.055175149;0.520148903;0.362525334;0.663092527;0.655456569;0.371547936;0.088765436;0.800464037
0.237302012;0.626626721;0.274064791;0.037372368;0.359739647;0.266585701;0.513989625;0.114517439;0.522436093;0.091472634;0.431554524
0;0.607053353;0.19158267;0.033155474;0.469653418;0.493930117;0.540095694;0.020754281;0.442888489;0.051642309;0.62412993
0.208904911;0.7378401;0.393959853;0.048356585;0.242094206;0.249407143;0.490488256;0.036835404;0.629621731;0.035930093;0.290023202
0.03337765;0.676513079;0.703029547;0.043579133;0.09765265;0.07910579;0.359576304;0.939826327;0.718368259;0.073825801;0.167053364
0.123761542;0.651669809;0.563848682;0.045986826;0.200230783;0.154251346;0.300672782;0.35565036;0.794647574;0.075427298;0.185614849
0.119071398;0.693336866;0.148519305;0.041039566;0.485339692;0.383721556;0.385651512;0.418310607;0.542484843;0.097610903;0.512761021
0;0.737230868;0.098920349;0.050232722;0.54878941;0.615789043;0.388845322;0.021237004;0.951759685;0.014943372;0.872389791
0;0.760233833;0.451338818;0.035609176;0.250897561;0.229079216;0.383963185;0.01367342;0.490957618;0.038722812;0.141531323
0.017173346;0.696393223;0.30216253;0.044210036;0.301558269;0.275626015;0.435908185;0.074370355;0.514991244;0.044787559;0.285382831
0.463114721;0.657051721;0.149420038;0.03744258;0.554964114;0.44713727;0.590277619;0.568690276;0.508324827;0.197499361;0.37587007
0.592434039;0.537958296;0.097923359;0.036220435;0.972845153;0.924472567;0.820508403;0.279337875;0.516333565;0.227338623;0.587006961
0.047856394;0.627969502;0.812784823;0.035123434;0.243342246;0.212166544;0.383900125;0.005305467;0.553925752;0.009428147;0.127610209
0.092076409;0.759174023;0.268020092;1;0.455274049;0.392665112;0.525639143;0.150393385;0.333331643;1;0.484918794
0.099543361;0.589748643;0.193772016;0.057536924;0.523539512;0.352465063;0.669180777;0.64274937;0.376853558;0.084557249;0.814385151
0.220050632;0.621726102;0.281398712;0.038871269;0.366536116;0.254519125;0.525192648;0.111244799;0.526622546;0.079227894;0.424593968
0;0.609459384;0.182688804;0.033888403;0.475261046;0.501897712;0.5621064;0.021176964;0.40830899;0.043667952;0.656612529
0.196476917;0.734393316;0.387412174;0.048596168;0.238091784;0.246499079;0.480435637;0.036957447;0.612562505;0.009787137;0.290023202
0.025111486;0.669310667;0.734166138;0.045133165;0.100575066;0.083219164;0.374223849;1;0.707610077;0.070442918;0.178654292
0.096889844;0.647426391;0.559631554;0.046722062;0.207982606;0.163811865;0.293621788;0.381627492;0.796090691;0.031582715;0.194895592
0.094839976;0.687811282;0.149160462;0.042667493;0.479809881;0.394002165;0.378567103;0.433434039;0.508634078;0.078358838;0.554524362
0;0.734837734;0.095322396;0.050147083;0.556206779;0.623047951;0.398369182;0.021906327;0.925856781;-0.003367777;0.856148492
0;0.7579045;0.440208431;0.036681686;0.246747538;0.21316147;0.398355889;0.012933838;0.460674585;0.059497044;0.136890951
0.015090576;0.689236417;0.29697663;0.045087548;0.303263504;0.278391816;0.441256596;0.076900892;0.515520878;0.039209207;0.30162413
0.423011564;0.676994692;0.153879921;0.038597374;0.566500771;0.455467855;0.612247828;0.57466579;0.520127956;0.060924879;0.361948956
0.472979981;0.535893331;0.098314714;0.036396605;0.959954642;0.916659912;0.794863776;0.281670752;0.543782961;0.009608039;0.638051044
